t-SNE_1,t-SNE_2
-20.64232,-14.405363
-22.92754,-15.270457
-22.689941,-15.114614
26.655294,-32.108288
53.28309,-18.960392
54.734135,-17.959068
53.400383,-18.814037
31.244486,-31.129032
52.607132,-19.301718
53.27063,-18.443981
31.528252,-30.832043
29.59484,-32.65264
54.30214,-17.177935
54.75021,-16.918802
-18.493332,22.352468
-18.523695,22.511156
-62.24622,-41.913136
-62.096523,-42.722977
-16.877586,21.929125
-16.599829,22.366497
-17.571093,22.568705
-19.341022,23.549656
-17.532845,21.417864
-19.270056,23.58246
-16.27612,22.519316
-76.63087,-19.630308
-77.63195,-19.869637
-77.49337,-11.913034
-77.309555,-11.869945
-78.30331,-13.764211
-76.319855,-10.882034
-78.45217,-14.204957
-77.15607,-12.260511
-77.335945,-12.61835
-77.02515,-12.185702
-76.272446,-10.477491
-35.578014,77.59269
-35.658348,76.407936
-36.746864,75.09089
-29.80803,78.16055
-36.894207,73.75721
-29.226236,79.20679
-30.403622,76.631676
-29.223747,79.168236
-30.114157,77.82104
-31.119205,77.12185
-31.490955,77.273476
-7.547181,-69.93425
-18.24657,-79.07703
-18.22836,-79.0761
-7.6873126,-69.33154
-18.185608,-78.957985
-43.615467,-58.668697
-43.98064,-58.016132
-42.951782,-59.28541
-41.966183,-60.087162
-41.08582,-60.925167
-41.812935,-60.172916
4.2569137,37.709446
1.9384637,51.503834
1.344722,54.044563
1.2909119,53.980553
2.2048678,52.075516
1.401452,54.81469
6.980642,41.443558
7.743929,40.73099
6.919348,43.434933
6.9255295,43.350822
8.82003,40.3793
-48.350254,71.13485
-48.3502,71.23497
-49.822567,70.18428
-48.204063,71.37052
-49.373585,70.18716
-48.50988,70.82415
-48.85847,70.6543
-49.215954,72.066635
-49.723034,73.08743
-50.278175,70.22973
-49.818516,73.107025
26.434237,-52.11277
26.280037,-51.728596
26.0774,-52.064125
4.4087386,-39.816162
1.3077644,-32.29679
1.533231,-32.25681
5.124921,-23.678905
28.415314,-9.714857
28.053041,-9.943296
29.6068,-8.63992
44.208385,7.257343
-44.801407,66.93353
-45.174137,66.52056
-41.950474,66.865204
-40.55253,64.58302
-38.273464,68.6139
-46.249977,15.618959
-42.786015,-1.3565451
-45.9308,13.949108
-42.98712,-2.1090171
-45.191917,14.445387
-45.962055,13.88371
-3.3314183,80.81963
-4.578117,77.81698
-4.379186,77.93826
-3.1412165,81.00296
-2.8109906,82.501526
-5.63934,81.75391
-4.6679034,78.170296
-3.3922117,79.80777
-4.713589,78.36124
-4.3701215,78.542816
-3.4165545,79.459175
-22.120733,-45.122864
-25.563871,-41.955513
-30.093369,-40.62816
-26.480051,-41.44861
-23.993576,-41.314796
-24.651037,-41.520245
-28.62639,-41.526173
-23.837547,-42.758667
-27.479694,-40.8583
-30.806198,-40.429195
-24.345476,-29.315195
18.956022,70.91795
16.99702,70.42526
18.803114,71.09908
18.352741,71.43473
18.3136,71.48199
17.934828,71.653946
19.743313,70.500854
19.692585,70.539314
17.950817,71.79669
17.779478,71.887405
17.70935,72.300964
92.14506,15.759695
85.9689,17.205944
84.176094,18.383175
86.52529,17.780893
82.056854,20.252823
82.00337,20.564875
81.9325,20.83495
82.12664,21.048218
82.36825,21.830984
82.42103,21.928148
82.4219,21.94231
33.297405,20.128483
34.185524,19.922077
40.147644,24.116625
34.454674,18.70384
33.76943,20.00064
36.138874,20.536152
40.05715,23.844872
39.603786,21.46601
39.642235,21.945059
39.65368,21.415781
40.276062,23.12365
13.320176,71.525925
13.326266,71.61154
11.4217205,70.58335
11.4611435,70.62848
10.883009,70.434555
14.120137,74.108665
11.313275,70.77367
14.15611,74.09848
14.895505,73.74315
16.572342,73.107506
16.753273,73.06862
-15.5258045,82.05343
-15.542242,82.50791
-9.389623,77.7454
-4.1034746,81.413315
-2.9308667,82.82825
-4.304452,82.32511
-8.382452,78.31402
-4.836203,82.32191
-6.248525,81.7875
-7.6642,82.04863
-7.947326,83.28657
-53.327213,54.569344
-53.202484,54.497795
-53.005867,54.213917
-53.579163,54.505768
-52.092396,52.657467
-52.158283,52.654507
-52.0408,52.55989
-51.64533,52.157097
-56.1305,55.32694
-55.96464,55.27414
-55.225483,53.130634
72.05624,24.382534
77.07852,17.853643
76.64363,18.535393
76.07267,18.762222
68.447914,14.20814
80.453636,17.220095
79.91675,18.928778
80.36806,18.364153
80.39483,18.71487
84.07406,18.480923
84.33425,18.364534
-5.5861516,-69.17136
-5.486125,-68.9123
-5.5374002,-67.922646
6.8403635,-50.567047
7.570339,-50.37699
7.0265417,-49.315483
7.0736785,-48.898056
7.063923,-48.483273
19.65832,-30.92285
6.9532585,-48.425884
20.208015,-30.264242
-62.89799,44.427635
-62.59739,44.655685
-65.1416,49.18356
-63.530773,45.067467
-64.992874,46.16904
-63.80814,45.19359
-63.521908,48.055187
-63.52417,47.961952
-63.696453,48.469852
-63.719852,46.07781
-39.736305,73.931984
-19.525793,56.246834
-19.603848,39.358017
-0.80568016,46.12657
1.3829387,47.59947
-12.427779,53.041145
-13.549905,51.50846
2.0994964,48.143974
5.988852,49.3464
4.0246015,49.391502
-10.489704,51.63117
-10.573674,51.669662
10.987021,5.025558
34.32223,-25.12037
33.68146,-23.299679
33.887836,-23.10685
34.185596,-22.68484
34.460056,-19.955702
37.056316,-21.819014
37.507675,-21.910305
42.428043,-19.146917
39.182095,-21.092833
38.973404,-20.984476
36.938885,-67.17579
49.656437,-60.769466
27.970776,-63.345375
28.215626,-63.191986
47.618725,-58.833477
32.937668,-65.717064
51.743637,-34.584064
63.23158,-39.84733
51.69917,-34.575832
63.545815,-40.897808
63.501602,-40.830906
-19.329851,-66.2727
-12.545246,-36.80746
-8.588667,-36.70646
-21.781227,-57.212475
-21.659973,-57.25969
-23.633638,-33.83535
-8.752498,-35.859837
-8.695135,-35.724865
-20.241514,-58.08261
-20.42056,-58.215492
-20.821512,-58.85592
14.470117,-75.342766
7.7003226,-85.74457
9.038758,-86.5077
9.382282,-86.39264
10.166983,-88.08025
10.191875,-88.15367
9.580177,-86.90447
9.563635,-86.43612
10.1549,-87.859726
10.197056,-87.98751
9.52969,-85.96785
0.21731615,-68.58417
4.3079185,-71.82645
1.2328415,-67.27089
-1.9018916,-68.35514
-1.9604552,-68.25064
3.2652345,-68.27791
-6.757786,-67.887245
2.1136734,-65.5421
27.003113,-51.63633
5.6704016,-60.015625
5.557104,-61.841908
-26.095655,-44.230568
-29.33214,-38.259605
-28.872583,-38.836514
-29.050602,-37.70618
-23.409548,-42.896576
-28.340958,-42.691654
-29.044678,-42.898636
-28.843298,-42.745335
-22.939514,-43.382496
-25.837126,-43.361305
-25.258291,-40.18035
63.295753,-46.00874
63.726788,-45.220234
63.006714,-46.093166
63.438152,-45.35589
55.819168,-53.46162
53.809013,-60.28141
53.153454,-60.329826
52.33991,-60.416473
49.22284,-60.510544
51.84116,-60.68169
49.883656,-60.62365
-42.511944,-62.735176
-42.497486,-62.78587
-14.804979,-44.198055
-14.736327,-44.128544
-14.389732,-44.222813
-13.998888,-45.4537
-13.911767,-44.80072
-15.626574,-30.460655
-15.653229,-30.174276
-17.927876,-22.495129
-19.004269,-24.842943
37.37042,-50.485126
38.601093,-49.40278
41.819614,-46.272907
40.14714,-45.690556
20.312353,-45.93529
42.195103,-46.411625
19.149185,-44.847446
-3.1921124,-30.68864
19.59868,-45.271023
-3.1800272,-33.08768
12.590571,-3.6801615
41.575523,-11.803709
43.9411,-8.948535
41.70103,-11.196769
43.68006,-9.667445
43.922512,-9.119197
41.60217,-11.938699
44.014996,-9.581422
44.121494,-10.026432
42.661503,-12.814801
45.21202,-7.772833
44.200714,-10.07841
-78.10942,19.488277
-79.27739,19.004395
-78.26583,19.199549
-78.84147,18.96477
-78.44157,18.999374
-79.66687,18.572187
-78.80421,18.649014
-79.590225,18.685019
-79.072685,18.491608
-79.28549,18.257078
-79.11919,18.053467
-40.45154,-8.68046
-35.49208,-2.0606022
-37.792896,-8.503457
-37.95517,-8.1472025
-37.340885,-7.5009785
-36.58244,-7.0081882
-36.49819,-6.9015865
-36.06863,-6.839599
-37.42427,-4.9134727
-38.026867,-4.1577234
-32.542416,-4.7595596
16.40021,-77.52757
8.921989,-81.06686
15.920913,-77.45284
9.107859,-81.08787
9.003087,-81.14659
11.2127,-81.56919
11.62156,-81.75018
12.043426,-82.02693
11.950863,-82.158875
11.741705,-82.12489
11.186224,-82.2295
-20.800213,60.465435
-20.537838,62.681324
-19.44529,63.0788
-19.963985,64.1251
-19.350029,66.89723
-19.80943,67.42697
-14.161468,63.977257
-19.680323,67.77093
-19.576727,67.79758
-18.296284,68.23427
-19.068619,67.791435
-36.259144,46.61629
-38.81815,32.670975
-35.446674,46.15359
-35.87208,45.310947
-35.739334,45.689213
-16.718565,50.584953
-38.472553,33.941154
-19.753761,58.403675
-14.548576,58.77353
-14.6243515,58.891598
-22.973434,63.41258
62.28114,-45.315838
63.655544,-44.42688
62.22094,-45.022804
50.94723,-32.558815
66.42752,-23.417044
65.5883,-21.157013
65.786934,-21.180393
66.4198,-23.33416
65.902794,-21.115305
66.888405,7.603289
66.92232,7.726003
-6.062976,-83.388115
21.15798,-68.57483
7.0922027,-85.5293
19.662954,-68.236084
19.060072,-67.96993
14.521944,-75.10378
19.727077,-67.615074
19.560575,-67.06719
19.042673,-66.38504
39.400593,-70.83678
21.621357,-64.17161
-37.875698,-63.87159
-37.857613,-63.916275
-37.80571,-64.07988
-35.7772,-67.575775
-35.7735,-67.62641
-33.39311,-61.302174
-39.101112,-54.11808
-38.910378,-54.33397
-40.951794,-52.37809
-41.520138,-51.785793
-34.58896,-60.368374
14.066355,-23.41932
9.342567,-15.485376
9.799534,-10.103613
11.232081,-6.5412154
0.9108826,-20.009388
13.3771305,-23.678625
14.855458,-23.963875
1.0575068,-19.886837
11.202091,-15.037486
9.684928,-10.295277
10.413634,-8.821538
34.72272,-47.44323
34.877136,-47.81102
38.39327,-46.650654
30.624117,-47.803307
36.83754,-45.22122
19.95732,-48.100906
20.011591,-45.667175
-1.5349853,-31.882957
-2.0573049,-30.40732
-0.19974037,-32.098515
-2.2861078,-30.395157
-34.490555,79.720505
-31.922043,83.106224
-31.93272,83.14736
-71.48249,46.845055
-68.84528,10.83526
-69.11843,10.947436
-68.93176,10.941938
-69.1621,10.209784
-67.68463,10.714182
-67.554794,10.895409
-67.78787,10.617763
33.675625,-47.291855
33.809814,-47.28104
33.63163,-47.233543
38.425102,-48.31082
32.915718,-47.170574
31.399239,-16.219538
37.835205,-12.999989
38.670685,-49.31901
40.70401,-12.445114
40.629803,-12.494542
35.444817,-14.634923
-23.155008,54.347866
-26.750273,56.9103
-25.678928,55.270203
-18.872562,52.754597
-18.151278,63.22582
-18.9044,66.50851
-18.781757,66.65678
-18.806734,66.40845
-20.719284,67.28913
-16.364983,63.39484
-18.662823,66.44775
0.49126703,-40.861656
-1.7698624,-49.047794
-7.5711427,-45.358162
-1.6329285,-49.400116
-1.689694,-49.152668
-8.899557,-45.143692
-6.8736787,-44.99254
-2.663678,-42.257973
-3.1960685,-44.325066
-1.9516819,-48.837418
-7.2250695,-44.326946
-54.107624,32.67184
-45.144386,35.90877
-54.079914,33.416607
-52.876823,32.939198
-53.549004,34.552483
-53.904305,34.329277
-54.959877,34.28154
-46.10513,34.536995
-53.17542,35.224907
-47.9079,34.08528
-47.636257,33.934135
58.251213,-46.01645
57.902794,-46.365414
57.102345,-57.213425
45.583763,-41.791264
57.759907,-46.213413
57.96821,-47.06168
45.56362,-41.773937
45.406387,-42.543842
45.5625,-41.662476
28.541203,-32.493908
44.7765,-1.8855164
-13.819953,77.205826
-13.639023,77.18254
-13.45278,77.44599
-2.7449775,82.16123
-10.57748,76.14196
-3.163005,81.05607
-3.0158806,81.778206
-6.5107565,78.50955
-6.693101,79.00218
-5.6297693,82.72827
-9.8229475,84.25751
-9.135319,85.20153
10.344391,81.25677
10.065227,81.367905
11.030864,84.5494
11.701477,84.87304
12.180112,85.15138
12.160181,85.5671
12.41066,84.50657
12.1213665,85.382164
12.370188,86.13617
11.9818735,84.77829
32.41353,47.583313
31.778711,46.92619
32.59022,47.31871
32.82194,47.330753
29.916544,42.593384
33.973114,48.094456
34.54832,49.14365
34.172237,48.58421
35.154057,46.22177
35.14918,46.134155
34.639973,48.917458
6.5986915,-3.767659
23.166449,16.353834
2.553153,-5.341521
-4.273038,-19.619904
1.8194141,-0.64008784
1.3720337,-0.13405962
-5.793007,-18.440245
-0.61333585,-0.29791403
-6.3251834,-18.65295
-1.1727256,-0.55918795
-7.648482,-19.661633
-43.658676,-62.32741
-43.808384,-62.269436
-43.824127,-62.0891
-42.27187,-62.35541
-40.854195,-63.438953
-42.614845,-61.890938
-43.254738,-60.61927
-41.32557,-62.60521
-41.84997,-62.118176
-42.602257,-60.38835
-40.951958,-61.964676
33.21593,22.99379
27.452902,27.046642
33.273994,23.465727
33.335453,23.085194
27.797127,26.592308
27.809828,25.900148
34.69254,22.952354
38.25999,21.658186
29.752815,21.46915
38.228832,21.780748
39.786694,23.956924
26.254337,-33.900974
27.869963,-34.211952
33.061035,-33.372307
25.616539,-34.138363
33.18388,-33.73378
34.390724,-30.715656
34.1078,-30.212181
31.353207,-32.451515
55.39308,-9.2934265
55.396694,-9.486836
55.52623,-9.562911
-36.82139,46.674744
-36.983067,46.447533
-47.015823,48.645462
-40.56546,34.990574
-36.56259,44.435116
-35.69272,46.12646
-36.480175,36.261875
-30.144402,43.8915
-29.878624,43.700394
-36.382957,36.49627
-35.459743,36.504143
-10.032543,-7.2112117
24.311516,28.25077
24.004154,27.875034
24.825125,27.727083
30.447498,23.494963
25.352911,27.546438
-3.8948827,-4.7522483
31.889135,20.86085
25.34042,27.440353
26.260256,27.236292
27.972319,26.67993
38.18398,-60.014908
38.539776,-59.74582
24.696867,-66.224556
42.648796,-58.087276
42.009396,-58.095905
42.052605,-58.051235
12.741796,4.701916
36.904045,-59.978344
31.345335,-23.729406
13.577019,4.5668736
10.58084,8.8428335
91.701355,21.400557
90.79181,21.073383
91.07091,21.40354
91.74966,21.419168
91.647514,21.23202
90.55953,20.720675
90.65896,20.309677
91.20614,19.762154
91.4591,20.00204
92.29861,20.301853
92.50739,20.420906
-64.088135,-29.858799
-65.898254,-29.334417
-67.42855,-31.50013
-67.4669,-30.133707
-60.47161,-28.655722
-67.73925,-30.195854
-65.18537,-31.290165
-65.178955,-31.321459
-68.94854,-30.189558
-68.612335,-29.786968
-69.28493,-24.936222
-83.70262,22.563515
-84.03734,22.226015
-84.02089,22.51808
-83.95002,22.507187
-83.65364,22.957747
-85.61919,23.008146
-83.71811,22.809748
-85.992386,22.345203
-85.928314,22.559982
-84.6397,22.95103
-85.83074,22.917086
7.5212836,-26.337784
-27.35198,-38.39051
-7.5386767,-12.224587
-7.7162747,-12.029101
-5.1844873,-11.911711
-4.916288,-11.316536
-4.89419,-11.306939
-8.461805,-11.706523
-8.381455,-11.790965
-6.6612754,-12.017954
-8.82367,-11.471624
-17.665894,70.81289
-14.306681,67.18857
-10.760541,69.36567
-16.569357,72.63838
-9.802713,71.74617
-14.570233,76.46442
-14.095922,76.54552
-10.917183,76.884155
-10.768941,76.441376
-4.8013043,72.35626
-4.912514,76.71934
9.340679,-61.493607
1.4361773,-49.611233
1.0664667,-38.62869
1.3001014,-49.58198
0.28393704,-38.749832
0.7331872,-38.68071
-0.57467157,-37.143055
-6.5346546,-26.284975
-10.122425,-27.83448
-8.052776,-26.89934
-6.46756,-26.303123
15.433059,5.491098
14.7862835,4.5915627
14.972644,4.5947847
15.10624,5.115906
15.964243,5.8490367
10.158011,9.154061
14.394451,5.578313
15.096112,7.8777266
10.953847,10.519179
16.384209,8.424017
16.707228,8.752294
3.9641504,61.599598
2.9097407,61.503235
2.469882,62.41999
2.6304855,62.055874
6.5766335,64.31513
6.681302,64.13469
3.4946826,65.20951
1.8212848,68.74012
5.400905,66.08546
2.6514492,77.5591
2.348419,77.65048
9.453285,-52.571426
12.328278,-48.034218
12.2822275,-48.172287
9.46614,-52.738644
12.382354,-47.895588
8.043101,-53.59369
7.6684628,-53.597412
6.9115653,-53.48096
6.9321384,-53.5377
-3.5180597,-49.373882
-5.957439,-46.650406
-78.25166,25.355776
-80.0563,27.527956
-77.88135,25.521235
-73.00669,22.08198
-73.85815,21.724354
-72.12459,22.141338
-69.10445,44.062313
-69.365204,44.857418
-69.657135,44.73508
-70.392296,23.025225
-57.226685,13.582487
-39.59419,-25.37388
-25.577738,-27.409372
-28.319578,-19.598783
-28.42793,-19.556776
-11.340362,3.5170343
-14.913812,0.22285031
-7.431785,3.5675
-6.67815,3.5093737
-6.227589,3.4720776
-6.0470657,3.921852
27.256437,33.813587
0.8686985,61.396446
1.5726006,63.27011
1.4639944,62.5201
5.6336,63.78561
1.8479083,60.01501
0.9024548,57.752106
1.3563415,59.82194
1.2179523,58.79318
2.9285989,52.97234
1.4498438,57.881874
1.2768437,57.2934
38.417458,-62.592873
38.47529,-62.74288
54.438877,-38.00187
54.465073,-37.940037
54.37349,-34.94059
54.117657,-34.45931
53.30683,-34.55856
78.25263,-29.315947
52.58661,-34.670116
78.9539,-28.630037
78.78999,-26.34113
89.88462,9.913111
89.74333,9.9727545
89.668015,12.209177
87.36701,14.892887
87.861336,14.52947
93.67687,15.082648
89.10724,13.184332
92.59771,15.230974
82.16487,18.022055
85.808266,17.535503
85.79503,17.336576
-19.701159,-66.37823
-19.282318,-66.01435
-19.119112,-65.791756
-13.394133,-36.996223
-8.307283,-37.221725
-22.234358,-56.94873
-8.27187,-37.247448
-22.439966,-56.627262
-23.101217,-56.307487
-24.622019,-56.2861
-23.643349,-55.891045
-80.73722,34.16016
-80.67383,33.711086
-47.042435,34.257614
-79.6985,33.83801
-44.82718,33.28795
-45.6231,32.21254
-74.92716,29.667437
-75.06586,29.35952
-73.74251,28.276241
-45.684723,32.161964
-65.528465,46.84742
-21.982735,-45.309547
9.5821295,-37.362682
9.627627,-37.192238
9.629523,-37.08362
6.613076,-48.326046
10.058496,-36.88874
23.084795,-7.7841125
28.013323,-0.57471126
28.331266,-0.44977948
27.637522,-1.0767021
27.450443,-1.2929342
29.612785,-74.295044
29.602129,-74.37894
33.238556,-72.78006
30.60003,-67.220276
25.348938,-64.62477
39.079838,-64.30391
41.745243,-51.67855
44.892723,-50.663136
38.089935,-52.03331
44.802853,-50.49507
48.50881,-47.14466
-84.042496,-2.242617
-84.46408,-3.3178914
-83.91639,-2.269218
-83.14535,-1.7640897
-83.46739,-13.629341
-83.61755,-1.9459175
-83.71089,-2.2807593
-83.8985,-3.0739899
-81.04412,-1.3291448
-84.301346,-3.8438501
-82.91686,-3.0281448
-42.069603,-8.244559
-42.20249,-8.36941
-42.072605,-8.440204
-41.78998,-8.28066
-43.11136,-9.911847
-45.04116,-12.001103
-45.124847,-12.188987
-50.73457,3.408916
-39.472427,-7.4929447
-44.80331,-12.196803
-39.92974,-7.3614187
-16.622381,-48.86161
-16.916918,-48.809155
-14.94913,-47.99835
-8.2314625,-47.290287
-5.6650605,-46.004208
-7.7441554,-47.022884
-4.77641,-44.962917
-2.8039932,-42.298046
-4.6312037,-44.64486
-6.673999,-45.03249
-6.7086687,-44.993843
14.543457,-22.819866
14.907015,-22.251892
14.917187,-22.201294
-0.15491982,-23.716375
14.850604,-21.956038
-23.80762,-39.14159
-23.528149,-39.500725
-30.018595,-38.815926
-20.655123,-11.608856
-23.39495,-12.660214
-20.886139,-11.427933
-17.424404,-23.52728
-16.912794,-24.134504
-17.69337,-24.071703
-18.875443,-24.931856
-16.726854,-24.175901
-30.09549,-22.32338
-16.732502,-23.995459
-18.892979,-24.966501
-1.6122797,5.83684
-18.80018,-25.074135
-18.968603,-25.01873
-7.5091496,-54.97501
-7.643667,-54.705273
-7.699258,-54.288433
-13.580913,-34.117832
-12.880498,-39.032146
-0.3164776,27.986414
-4.387459,31.220623
-3.137264,32.245552
-0.23664075,30.11017
-3.1692245,32.006905
-0.8615322,31.897907
-34.731277,89.55867
-34.043205,69.494446
-19.733088,86.05029
-19.81352,86.7311
-19.362904,86.9842
-18.139061,86.621895
-18.997057,88.30987
-17.806623,87.14615
-17.73736,87.29467
-17.626675,86.55288
-17.513433,86.334
47.440083,-20.962843
48.692787,-20.91185
48.626614,-20.91219
34.466537,-35.279507
48.211784,-22.16343
47.963577,-22.611212
44.872116,-30.802542
43.129173,-27.287952
51.52068,-6.2154098
50.815224,-7.021455
49.775948,-8.871588
51.695667,-1.0383925
52.697567,-1.3941792
50.60388,3.8383224
52.808907,6.9324603
49.06069,31.324867
38.383347,36.90602
38.513195,36.82509
49.056416,31.293903
48.4495,30.645176
48.444263,31.074505
47.69908,30.504002
-26.684263,-4.815807
-21.83063,10.538297
35.249615,24.93771
36.35814,25.81108
35.360493,25.320217
28.019892,25.111912
41.259094,49.57826
43.77267,48.76086
43.031803,49.191814
43.061813,49.24634
43.746655,48.83278
29.562479,-53.87549
28.995522,-53.81694
29.563015,-53.627846
29.074661,-53.71573
-4.323767,-61.464794
-4.4472713,-61.591553
-4.7089815,-61.867874
-4.49616,-61.283092
33.300934,-53.171474
32.782578,-52.64684
-5.455917,-60.676544
-43.788162,-36.347034
-14.940758,-43.152256
-14.969645,-42.78019
-14.93561,-42.92532
-14.812041,-30.14637
-36.147373,-25.275864
-8.591869,-1.5202163
-8.236658,-1.1051527
-8.001039,-0.9935666
-7.343944,-0.7179216
-10.144141,4.5901575
-15.468296,82.52769
-14.569913,84.5894
-9.559447,77.81816
-14.616618,85.54628
-14.894832,83.03528
-14.653376,86.92166
-14.726444,87.59711
-14.582563,88.10791
-14.403456,88.5488
37.73816,52.46279
-14.447271,88.41442
14.313707,6.8539405
15.985372,6.223678
10.314109,9.016771
15.546922,6.2394457
16.814339,6.235934
16.702724,6.825204
10.771213,10.406827
16.272577,8.061089
16.264296,7.788253
-4.626617,44.065247
19.381126,60.635162
-52.45467,-22.109962
-79.62957,-17.126743
-79.469055,-17.013054
-78.15459,-16.84122
-77.45917,-21.948383
-79.710175,-16.862688
-80.06406,-16.692968
-79.108734,-15.106121
-79.72818,-15.843013
-79.43709,-15.712084
-78.776924,-14.822765
-60.048374,-13.648095
-59.56816,-13.071407
-60.206043,-12.99511
-9.79576,32.174862
-31.515123,19.215021
-30.869308,19.600008
-43.072918,63.065495
-43.617504,63.464527
-47.792534,66.33913
-45.324013,65.25926
-40.429855,69.07094
-44.17211,16.723612
-46.98186,14.070926
-49.74447,9.814224
-49.858227,9.306668
-49.71583,9.47465
-49.30113,11.846514
-37.555702,93.13498
-49.241463,10.44595
-38.97174,91.98693
10.35004,54.66595
43.271393,51.78459
21.273275,-25.50613
43.50476,-3.50142
25.83703,-38.575047
25.93985,-38.463085
26.106302,-38.550503
45.429703,6.5699863
46.773087,5.978559
48.305058,7.0501256
48.287804,-0.9265177
50.868546,-1.3287963
49.955177,3.7727385
20.095736,-24.998747
18.368568,-25.493742
19.384373,-23.79397
19.17368,-22.563524
22.260782,-12.11238
33.427128,-8.532609
2.2384238,-26.272127
19.76137,-22.5487
26.05737,-9.223429
32.658955,-9.395001
2.27325,-26.404121
73.28138,-30.552402
61.081364,-54.484253
60.959366,-54.42199
60.840282,-54.349377
55.93977,-59.059017
55.993492,-59.09392
8.524819,-76.53935
8.236824,-76.54526
7.9456797,-76.55169
46.123337,-66.17204
8.879719,-81.766304
-62.182163,-6.18965
-60.064472,-4.6542764
-62.876503,-5.8091717
-60.478962,-4.53356
-63.31715,-5.456334
-61.274197,-4.692558
-60.68011,-4.53515
-61.27436,-4.6882215
-60.577736,-4.4563165
-61.508316,-4.331719
-63.59822,-4.63889
-36.638763,17.757694
-36.856846,16.213966
-37.90861,14.210706
-49.24032,-6.81946
-37.971603,14.343983
-36.430637,19.57035
-37.838684,21.307522
-26.038176,26.093163
-38.17691,21.51106
-37.92288,21.035833
-26.052805,26.025154
30.510374,-72.75516
29.13672,-68.87419
29.116928,-68.62821
29.127712,-68.15738
38.197773,-61.715263
29.509348,-68.04068
34.737766,-21.399153
60.697536,-37.950363
69.14342,-42.037907
61.72838,-37.82388
62.304756,-37.706596
-73.48733,-27.468721
-74.182915,-27.561972
-66.54172,-29.50501
-74.411865,-27.324444
-74.49935,-27.364103
-54.49149,-24.307352
-55.139534,-24.721281
-37.648643,9.898441
-54.964863,-24.600113
-37.521076,10.51843
-58.206333,-25.353477
25.868769,-76.42364
25.57721,-74.87967
26.247261,-77.41331
26.17488,-77.514656
36.70953,-43.633163
35.318665,-43.607445
38.736065,-48.014606
31.21466,-48.129654
30.095646,-45.683094
32.21451,-16.287066
39.98316,-12.420175
-59.649002,49.869347
-61.424442,51.51196
-61.242455,52.152153
-62.084137,52.840366
-55.798965,46.982727
-61.894413,51.252594
-61.45064,51.618908
-62.26193,50.79005
-56.650723,46.88247
-60.344322,49.123226
-64.87395,51.246315
-19.03807,-20.152859
-32.24009,-22.042336
-32.33581,-22.07684
-32.50935,-23.101719
-34.377724,-21.359627
-33.028946,-21.95319
-35.549557,-21.3965
-34.191814,-21.707638
-33.05249,-23.271267
-33.855286,-22.395159
-33.880367,-22.493395
-16.373972,73.045525
-14.349757,67.2666
-16.357847,71.757935
-16.522076,71.679794
-15.769049,71.59327
-16.502304,71.80901
-14.794147,71.95749
-8.941637,70.3543
-3.7438462,76.459175
-3.1660898,76.52456
-4.050365,76.29828
-15.710108,33.214596
-10.275756,33.188725
-11.134455,32.875164
-17.28231,37.91468
-10.094507,33.689438
-15.796312,35.04129
11.4937,49.579758
11.5651865,49.658344
14.087771,44.49688
6.4672313,46.492207
13.906732,44.410423
0.37367356,-0.008488549
-6.774472,-19.907543
-10.717792,-16.283201
-7.2937145,-19.956072
-8.810066,-19.916405
-1.1131017,4.222123
1.1187112,7.3932943
-8.288297,-19.401203
-7.6044273,-20.089275
-31.553436,-19.980265
-32.00037,-19.620327
38.726936,-70.569885
45.728287,-70.76884
49.65599,-70.06977
8.358198,-82.64019
8.034311,-82.75269
8.639122,-83.739876
8.755152,-86.14817
8.583059,-84.45679
8.729921,-84.672676
5.7561164,-84.601616
-6.5895624,-80.988716
7.5689683,-27.724012
1.1752831,-13.050891
1.0853947,-13.018852
0.68778926,-14.619308
-50.22531,-52.550343
-49.991386,-52.77761
-49.817673,-52.938602
-49.685658,-53.072395
-49.35761,-53.19623
-49.350933,-53.341637
-49.082256,-53.68874
41.270885,-11.758185
44.53153,-8.274199
44.830112,-7.2546725
44.425743,-7.3410788
40.797424,-8.535277
42.888485,-8.813539
39.199425,-11.935026
43.154427,-9.084598
42.02426,-44.78411
37.563038,-11.517469
40.6026,-9.090013
-67.80378,-40.512787
-16.39477,22.95323
-17.946943,23.290207
-14.466597,23.847597
-14.75747,24.259224
-14.301046,24.5407
-19.11293,27.564508
-14.401059,25.540546
-20.268059,29.16815
-7.4770284,20.671185
-12.131689,26.1707
-45.911064,65.974266
-42.34336,68.503334
-45.30569,66.73794
-39.022594,69.20909
-40.544575,69.00576
-41.071793,66.97787
-40.84638,67.1148
-39.358818,64.62621
-40.21072,66.5894
-36.414112,70.68596
-35.424706,70.505905
-21.563614,-17.643568
-28.640781,-18.088196
-27.523075,-17.48003
-32.85286,-5.164551
-24.196798,-9.595659
-33.009293,-5.736171
-22.528114,-7.483088
-32.10338,-4.2301593
-28.181633,-8.238965
-28.959003,-4.1661286
-28.220387,-10.654831
-77.39568,19.288269
-72.599106,20.497095
-72.39255,20.357244
-72.34464,20.404604
-71.929535,20.06237
-71.612114,19.822285
-58.525146,9.362689
-58.81435,8.845015
-63.48687,9.848614
-57.789936,9.707781
-57.67795,9.837972
7.4290442,32.457474
8.520867,20.896595
7.293058,32.944824
6.686286,33.320522
6.5027747,33.283638
14.591233,33.41388
15.031103,41.43561
